track_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,lyrics
5gZYpjakt37G3c58FKcQwJ,0.581,0.877,8,-4.938,1,0.114,0.0151,0,0.826,0.353,77.006,236883,4,"I love Trippie Redd
Haha

I can't see a damn thing if it ain't guap (oh my, woah)
I can't see a damn thing if it ain't guap
(Oh my God, guap), yeah
They like Stevie (Stevie), they can't see me (see me)
They wanna be me (they wanna be me),
I'm in that 'Ghini (in the Lamb' truck)

Whip like zucchini, water, Fiji (yeah)
It ain't leave me (yeah)
She wanna please me (yeah)
'Cause she needy (yeah), h- like Mimi (yeah)
Bae like Mya (Mya, yeah), h- like Mimi (yeah)
Bae like Mya (yeah), h- like Mimi (yeah)
Bae like Mya (yeah), h- like Mimi (yeah)
Bae like Mya

This ain't GTA, we sh- at helicopters (brrt), monsters (brrt)
We pull up with s- and hella - (bah), 'oppas (bah)
We don't f- with n-, they the cops (cops, bitch)
I put my heart and soul into the G- (in the G-)
B-, it's us, never them, you ain't that, b-, I'm him
You get zapped if it's static (static), keep that MAC, it go ""Pew""
S- gas, smell the fumes, I'm in that 'Vette, it go ""Vroom""
I'm a vet, lil' dude, you a pet, do what I say, not what I do
Tell him, ""Sit, "" b-, come here
I just seen some n- down the block that ain't from here"
2JPLbjOn0wPCngEot2STUS,0.644,0.648,1,-4.601,1,0.118,0.276,0,0.135,0.44,179.951,206710,4,
4s7TIubkdsgdtDEDFEAYVL,0.647,0.823,2,-4.074,1,0.0478,0.0387,0,0.74,0.309,150.995,174805,4,"Every time I get back in the streets, this shit get darker
Yeah, woo

Niggas can't hate on me now (hate on me)
We do it all, we changin' the laws
They thinkin' 'bout takin' me down (yeah)
We done put bulletproof all on the cars
I told 'em bring 80 more rounds (brrr)
I put baguettes on all of my dawgs, they fall, they makin' a sound
I'm on a yacht with a bad thot, we got the streets in a headlock
Nigga tried to peep through the backyard
All he seen was the choppas and red dots (brrr)
I got my mama a black card, yeah, I really put on for the head knock
This that 1AC, you ain't one of them rappers
And none of your steppers can step with my steppers
This chess, not checkers
I told my dawgs, ""Don't stress, don't rush it,"" I really got off
It's seven on seven and I'm gettin' better and better
And better, my nigga, it's never no pressure (let's get it)
Every time I hit up one of y'all
Niggas with smoke, it's never no pressure
Niggas is pussy
If I put a price on your head, shit, I get the special
You know I be hangin' wit' Jews
Get money wit' Russians, I'm makin' my moves
The hood behind me, I never could lose, I'm good, I'm solid
Can't play me like one of them dudes
You probably end up on the news
We mobbin' and wildin'
You know we ain't tuckin' them
Jewels, especially for none of you dudes
We slidin' wit' choppas"
0RiRZpuVRbi7oqRdSMwhQY,0.755,0.522,2,-4.368,1,0.0575,0.533,0,0.0685,0.925,89.96,157560,4,"Aye, aye, aye, aye
Ooh, ooh, ooh, ooh
Aye, aye
Ooh, ooh, ooh, ooh

Needless to say, I keep her in check
She was all bad-bad, nevertheless
Callin' it quits now, baby, I'm a wreck
Crash at my place, baby, you're a wreck

Needless to say, I'm keepin' her in check
She was all bad-bad, nevertheless
Callin' it quits now, baby, I'm a wreck
Crash at my place, baby, you're a wreck

Thinkin' in a bad way, losin' your grip
Screamin' at my face, baby don't trip
Someone took a big L, don't know how that felt
Lookin' at you sideways, party on tilt"
5JCoSi02qi3jJeHdZXMmR8,0.369,0.272,9,-10.497,1,0.0364,0.866,0,0.147,0.218,172.929,152667,4,"Know that I loved you so bad
I let you treat me like that
I was your willing accomplice, honey
And I watched as you fled the scene
Doe-eyed as you buried me
One heart broke, four hands bloody
Those things I did
Just so I could call you mine
The things you did
Well, I hope I was your favorite crime
You used me as an alibi"
7MAibcTli4IisCtbHKrGMh,0.586,0.616,5,-7.964,1,0.0324,0.182,0,0.0927,0.719,148.088,242096,4,"Said baby, said baby, said baby

What you doing? (What you doing?)
Where you at? (Where you at?)
Oh, you got plans? (You got plans?)
Don't say that (shut your trap)
I'm sipping wine (sip, sip) in a robe (drip, drip)
I look too good (look too good) to be alone (woo-woo)
My house clean (house clean), my pool warm (pool warm)
Just shaved (smooth like a newborn)
We should be dancing, romancing
In the east wing and the west wing
Of this mansion, what's happening?

I ain't playing no games
Every word that I say is coming straight from the heart
So if you tryna lay in these arms

I'ma leave the door open
(I'ma leave the door open)
I'ma leave the door open, girl
(I'ma leave the door open hoping)
That you feel the way I feel
And you want me like I want you tonight, baby"
7kDUspsoYfLkWnZR7qwHZl,0.731,0.675,5,-5.134,0,0.0434,0.00473,0,0.141,0.298,124.939,139461,4,"Ayy
You know my ex
So that makes it all feel complicated, yeah
(It all seems complicated)
I read those texts
That you sent to yours but I'll never say it, yeah
(I'll never say it)
You walked in my life at 2 AM
'Cause my boy's new girl is your best friend
Act like you don't see me, we'll play pretend
Your eyes already told me what you never said

Now we're in the back seat of the black car going home
When she asked me, ""Is it wrong if I come up with you?""
We're both drunk on the elevator
When I kissed you for the first time in New York City, uh

I swear to God, I never fall in love"
3FAJ6O0NOHQV8Mc5Ri6ENp,0.449,0.465,0,-8.964,1,0.0791,0.524,1.02e-06,0.303,0.543,89.087,198371,3,"Ooh Balloons are deflatin'
Guess they look lifeless like me
We miss you on your side of the bed, mmm
Still got your things here And they stare at me like souvenirs
Don't wanna let you out my head

Just like the day that I met you
The day I thought forever
Said that you love me
But that'll last for never
It's cold outside
Like when you walked out my life
Why you walked out my life?

I get like this every time"
21jGcNKet2qwijlDFuPiPb,0.695,0.762,0,-3.497,1,0.0395,0.192,0.00244,0.0863,0.553,120.042,215280,4,"Oh, oh, oh-oh
Oh, oh, oh-oh
Oh, oh, oh-oh, oh-oh, oh-oh

We couldn't turn around 'til we were upside down
I'll be the bad guy now, but no, I ain't too proud
I couldn't be there even when I try
You don't believe it, we do this every time

Seasons change and our love went cold
Feed the flame 'cause we can't let it go
Run away, but we're running in circles
Run away, run away
I dare you to do something
I'm waiting on you again, so I don't take the blame
Run away, but we're running in circles"
0Fs9cdPDhptWEDJmiCbkEW,0.766,0.74,1,-10.363,1,0.0807,0.0193,0.0784,0.229,0.183,118.008,296520,4,"She knows, she knows
Bad things happen to the people you love
And you find yourself praying up
To heaven above
But honestly I've never had much sympathy
Cause those bad things
I always saw them coming for me
I'm gonna run, run away
Oh I, oh I-I-I
Well alright
Oh I, oh I-I-I
Well alright

Damned if I do
Damned if I don't
You know I got a girl back home
You got a man what you want, what you want
What these bitches want from a nigga
On some DMX shit
I know them other niggas love tricking
On some BMX shit
But not me
Now I'm sure you done heard about me
A black star, Mos Def, Kweli
Good southern bad hoes try me, they try me
This is Martin Luther King in the club
Getting dubs, with a bad bitch
In his ear sayin' she down for whatever

In the back of his mind is Coretta

She knows, she knows
And I know she knows, and I know she knows
And deep down she knows, she knows"
003vvx7Niy0yvhvHt4a68B,0.352,0.911,1,-5.23,1,0.0747,0.00121,0,0.0995,0.236,148.033,222973,4,"Coming out of my cage
And I've been doing just fine
Gotta gotta be down
Because I want it all
It started out with a kiss
How did it end up like this?
It was only a kiss, it was only a kiss
Now I'm falling asleep
And she's calling a cab
While he's having a smoke
And she's taking a drag
Now they're going to bed
And my stomach is sick
And it's all in my head
But she's touching his chest now
He takes off her dress now
Let me go
And I just can't look, it's killing me
And taking control"
7CIERzyqIwLVKGp00YbHRO,0.829,0.617,1,-8.497,1,0.14,0.227,0.00306,0.0618,0.81,125.605,98544,4,"You can never take away the pain
You can never take away the pain

All these demons they inside my head
They wish I turn up dead

Baby please don't run away your love is hard to chase
All these demons in my head driving me insane
Lately I ain't been the same running from the pain
And now I know it will never ever go away
"
4VXIryQMWpIdGgYR4TrjT1,0.671,0.529,0,-7.226,1,0.307,0.0769,0.000335,0.0856,0.203,161.989,165820,4,"They're rotting my brain, love
These hoes are the same

I admit it, another hoe got me finished
Broke my heart, oh no, you didn't
Fuck sippin', I'ma down a whole bottle
Hard liquor, hard truth, can't swallow
Need a bartender, put me out of my sorrow
Wake up the next day in the Monte Carlo
With a new woman, tell me she from Colorado
And she love women, she'll be gone by tomorrow

Who am I kiddin'?
All this jealousy and agony that I sit in
I'm a jealous boy, really feel like John Lennon
I just want real love, guess it's been a minute"
5JKnYZOhSP7rOK0jPYcCjV,0.374,0.83,11,-5.203,0,0.0584,0.00213,0,0.15,0.204,90.19,168398,4,"One, two, three, four

I don't fucking know if it's a lie or it's a fact
All your little fake friends will sell your secrets for some cash
Smile in my face, then put your cig' out on my back
If you ever see me, just get to runnin' like The Flash

I knew a boy just like you
He's a snake, just like you
Such a fake, just like you
But I can see the truth

Transparent soul
I can see right through, just so you know
Transparent soul"
6pmNoWKk0r6zfIjWneJRxR,0.718,0.628,0,-5.334,1,0.373,0.0884,0,0.186,0.771,139.769,154433,4,"Caught up in my feelings, I'll fuck around and kill another nigga
You ain't even gotta push me, how I'm feelin' now
I been havin' mood swings like a Gemini
I can use the murder for therapy
I can make the news with it, break the internet
Have 'em all nervous and scared of me
Then get away sneaky clean, never seen a thing (K.i.D)

I got .44 and F&N bullets and
Twenty-five thousand stuffed in these Amiri jeans
Damn, look at what happened to hip-hop
He at the GRAMMYs and still got that shit cocked
Pull out the camera with me and my bitch out
And take a picture
Ain't a hatin' nigga in the world fuckin' with big John
Knock his brains out if he got it on his mind

Lonely, lonely baby
Lonely, lonely baby
A lonely, lonely baby (lonely)
Lonely, lonely baby (lonely, baby)
Lonely, lonely baby
A lonely, lonely baby (k)

As if I got a reason to act like I'm lonely
I saw my big brother laid out with his brains out
It's been catchin' up to me"
0qXP5fMhxGzxALOkXYUxfP,0.604,0.466,0,-10.093,1,0.0315,0.649,0.0334,0.093,0.499,120.045,224520,4,"Loverboy, tender heart you played with like a toy
You know you're slowly getting destroyed
Loverboy, are you just ok with the attention?
She'll break your heart she has a collection

You know I have to tell you
Don't wanna be the girl of pride"
4jPy3l0RUwlUI9T5XHBW2m,0.701,0.716,7,-3.671,0,0.0361,0.174,0,0.324,0.732,91.007,140533,4,"Oh-oh-oh
Yeah, yeah, yeah, yeah (yeah)

Why you always in a mood?
Messin' 'round, actin' brand new
I ain't tryna tell you what to do
But try to play it cool
Baby, I ain't playing by your rules
Everything look better with a view

Why you always in a mood?
Messin' 'round, actin' brand new
I ain't tryna tell you what to do
But try to play it cool
Baby, I ain't playing by your rules
Everything look better with a view, yeah

I could never get attached
When I start to feel, I unattach
Somehow always end up feeling bad
Baby, I am not your dad
It's not all you want from me
I just want your company
"
2vmfvSoZBFAt9hhRoEByLi,0.725,0.86,1,-3.726,1,0.182,0.422,0.000284,0.0674,0.791,175.896,230125,4,"Yh yh
Volví
Porque... llego la hora de volver otra vez
Así es! Con todo
Lo estaba dejando pero aquí estoy
Con mas fuerza venimos a por to' oite'
Como siempre
Me llaman KcL
Estamos presente y duro pa' todos ustedes oite'

Como siempre venimos con este flow
Yo tengo tanto hater que parezco inspiración
Siempre fallan al intento y se creen mejor
Pero yo no hago nada porque nada me llego

Yyyyy
Como siempre venimos con este flow
Yo tengo tanto hater que parezco inspiración
Siempre fallan al intento y se creen mejor
Pero yo no hago nada porque nada me llego

Yyyyy
Muchos dicen que lo mío no es cantar"
32BeYxKPrig1LefHsC0Xuo,0.334,0.599,0,-5.742,1,0.0365,0.0468,0.000392,0.205,0.127,161.74,151444,3,"You called me again, drunk in your Benz
Driving home under the influence
You scared me to death, but I'm wasting my breath
'Cause you only listen to your friends
I don't relate to you
I don't relate to you, no
'Cause I'd never treat me this sh-
You made me hate this city"
5E30LdtzQTGqRvNd7l6kG5,0.588,0.521,10,-9.461,1,0.0329,0.0678,0.149,0.123,0.337,85.012,260173,4,"Take you like a drug
Taste you on my tongue

Ask me what I'm thinking about
I'll tell you that I'm thinking about
Whatever you're thinking about
Tell me something that I won't forguet
And you might have to tell me again
It's crazy what you do for a friend
Go ahead and cry little girl
Nobody does it like you to
I know how much it matters to you
I know that you got daddy issues
And if you were my little girl
I'd do whatever I could do
I'd run away and hide with you
I love that you got daddy issues, And I do too
Daddy stuck around but he wasn't present
Cheated on your mom but she never left him
First I didn't get it, now I understand
He broke her heart, left money in her hands"
2tGvwE8GcFKwNdAXMnlbfl,0.395,0.443,6,-9.72,1,0.133,0.765,9.67e-06,0.0839,0.338,168.924,175933,3,
6KgtcmCF9Ky68XC7ezxl3s,0.827,0.731,4,-5.524,0,0.088,0.13,0,0.418,0.607,118.992,172833,4,"They don't know I do it for the culture, goddamn
They say I should watch the shit I post, oh, goddamn
Say I'm turning big girls into hoes, oh, goddamn
They say I get groupies at my shows, oh, goddamn

All the rumors are true, yeah
What you heard that's true, yeah
I fuck him and you, yeah
If you believe I do that

Had to cut some hoes loose, yeah
NDA, no loose lips
Now them hoes tryna sue me
Bitch, I don't give two shits

All the rumors are true, yeah
I've been in the bamboo, yeah
Focused on this music
My ex nigga, he blew it

Last year I thought I would lose it
Reading shit on the internet
My smoothie cleanse and my diet
No, I ain't fuck Drake yet, ha!

Spending all your time tryna break a woman down"
